"而",,"而这种习惯并不是天生的","是在制度的制约之下形成的。","Neutral","Neutral","Neutral","Comparison"
,"并","礼毕后才开始剪羊毛","并将剪下的第一缕羊毛永久保存起来。","Neutral","Neutral","Neutral","Expansion"
"不仅","而且","村落周围的土地不仅适宜耕种","而且适宜放牧。","Positive","Positive","Positive","Expansion"
"当时",,"由此可见当时一部分人的悲惨命运","这其中多半是些打了败仗的人。","Negative","Negative","Negative","Expansion"
"说",,"年初听说我有机会去古巴参加商务会谈","当然高兴。","Positive","Positive","Positive","Contingency"
"既",,"既是如此","那么首要任务自然是办理护照签证事宜。","Neutral","Neutral","Neutral","Contingency"
,"又","按照领导的意图","我又开始准备去伊拉克的业务材料了。","Neutral","Neutral","Neutral","Contingency"
,"只要","除了正式场合","只要带些夏装足矣。","Neutral","Neutral","Neutral","Expansion"
,"而","没有用胶泥将石块连为一体","而是巧妙地将石块紧密地拼在一起。","Neutral","Neutral","Neutral","Comparison"
"为了",,"为了保障有效的交通联络","印加人沿海岸修筑了道路网。","Neutral","Neutral","Neutral","Expansion"
"据说",,"据说这就是印第安妇女使用的天然香水","可以非常有效地驱避蚊虫。","Neutral","Positive","Positive","Expansion"
,"还","不一会儿","这个名字恐怖的家伙还真上钩了。","Neutral","Neutral","Neutral","Temporal"
,"更","他们居住的草屋中没有电视、电话","更没有计算机。","Negative","Negative","Negative","Expansion"
,"解释","至于有关大石雕像的历史","网上文章中有各种各样的解释。","Neutral","Neutral","Neutral","Expansion"
"其实",,"其实不清楚的事多了","为什么建？","Negative","Neutral","Negative","Expansion"
,"再","到了18世纪末期","海盗才不敢再来。","Neutral","Positive","Neutral","Temporal"
,"还是","尚未有定论的是――这些囚犯是当地人","还是在战事中被掳的外地人？","Neutral","Neutral","Neutral","Comparison"
,"却","一切曾经太汹涌","却敌不过时间。","Positive","Negative","Negative","Comparison"
,"至今","关于创造这一建筑奇迹的种种猜测","至今仍未得到考古学家的证实。","Neutral","Negative","Negative","Expansion"
"无论",,"无论你通过何种方式到达马丘比丘","这里总能唤起你心中的敬畏之情。","Neutral","Positive","Positive","Expansion"
,"甚至","西班牙人没有在马丘比丘进行劫掠","甚至他们根本就没有发现过它。","Positive","Negative","Neutral","Expansion"
"而",,"一条弯弯曲曲的山路盘旋而上","直通山顶。","Neutral","Neutral","Neutral","Expansion"
,"其间","满山都是茎干肥硕、形态各异的仙人掌","色彩艳丽的花草点缀其间。","Positive","Positive","Positive","Expansion"
,"还","小平台上点燃着长明火把","山坡上还建有美洲民间艺术博物馆。","Neutral","Neutral","Neutral","Expansion"
"并",,"玛雅的球赛并非体育比赛","它是一项极为庄严的祭奠仪式。","Neutral","Neutral","Neutral","Comparison"
"若","就","若想看原汁原味的玛雅建筑","就沿着天文台前的小路前进。","Positive","Neutral","Neutral","Contingency"
"还",,"玛雅人还拥有与现代历法最为接近的古历法","这归功于他们丰富的天文知识。","Positive","Positive","Positive","Expansion"
,"也","这里有许多平价旅馆","镇上也有一些餐馆和商店。","Neutral","Neutral","Neutral","Expansion"
,"并","除部分野生的外","主要是人工培育后在市场上销售并供出口。","Neutral","Neutral","Neutral","Expansion"
"然后",,"然后溜达回小镇","到一个小小的咖啡馆喝咖啡谈天。","Neutral","Neutral","Neutral","Temporal"
,"也","可以和很多东西一起吃","单独凉拌吃也可以。","Neutral","Neutral","Neutral","Expansion"
"而",,"而超市里的速冻、速食产品","往往成了留学生和单身贵族们的首选。","Neutral","Neutral","Neutral","Expansion"
,"然后","第一层是蛋皮和熏肉片","然后整齐地铺上黄瓜丝。","Neutral","Neutral","Neutral","Temporal"
,"再","步骤三：铺上生菜","再洒上香菜末。","Neutral","Neutral","Neutral","Temporal"
,"说","墨西哥市长的这个点子招来不少批评","说他浪费公款。","Negative","Negative","Negative","Expansion"
,"也","夜深了","记者的“一日游”也划上了句号。","Neutral","Neutral","Neutral","Expansion"
,"不过","这里的盗版技术实在差","不过盗版碟商贩的装备倒是先进。","Negative","Positive","Negative","Comparison"
"也",,"也以“西班牙殖民时代前的传统美食”为招牌","推出昂贵的高级昆虫餐。","Positive","Positive","Positive","Expansion"
,"而","世界上有3000多种昆虫可食用","而墨西哥就有400多种。","Neutral","Neutral","Neutral","Expansion"
,"也","在食用昆虫方面","墨西哥也是世界上消耗量最大的国家。","Neutral","Neutral","Neutral","Expansion"
"不但","而且","墨西哥人不但对骷髅不感到惧怕","而且认为它是公正的象征。","Positive","Positive","Positive","Expansion"
,"曾","-在墨西哥的日子里","我曾参观了著名的三文化广场。","Neutral","Neutral","Neutral","Temporal"
"说",,"福克斯说","墨西哥政府完全支持土著人的事业。","Neutral","Positive","Positive","Expansion"
,"像","院内展出了一尊高８．５米","重１６７吨的特拉洛克雨神的石雕像。","Neutral","Neutral","Neutral","Expansion"
"而",,"而重达24吨的太阳石","则成为阿兹特克昔日辉煌的留证。","Neutral","Positive","Positive","Expansion"
"其次",,"其次是墨西哥州","平均每平方公里353.4人。","Neutral","Neutral","Neutral","Expansion"
,"曾","城邦的主要古迹有：千柱广场","它曾支撑巨大的穹窿形房顶。","Neutral","Neutral","Neutral","Expansion"
"也",,"墨西哥人喝龙舌兰洒也就着辣椒汁","这种辣椒汗超市、酒店都有卖的。","Neutral","Neutral","Neutral","Expansion"
"说",,"朋友说","这是墨团哥特有的一种野生辣椒。","Neutral","Neutral","Neutral","Expansion"
,"还","-今年上海的冬天格外冷","还常常伴随着绵绵细雨。","Negative","Negative","Negative","Expansion"
"又",,"唯一不同的是自己又失去了一岁年华","徒增了一圈年轮。","Negative","Negative","Negative","Expansion"
"又",,"又是一个星期天","屋子里好安静好安静。","Neutral","Neutral","Neutral","Expansion"
,"又","在餐厅服务员的推荐下","又要了一份加勒比海鲜汤和蓝色玛格丽特。","Positive","Neutral","Positive","Contingency"
,"还","我把行李放在离车站几十米远的旅馆时","客房服务生都还没起床。","Neutral","Neutral","Neutral","Temporal"
,"也","我上岸休息的时候","她们也上岸了。","Positive","Positive","Positive","Temporal"
"而",,"而从加勒比海的旅游名城坎昆出发","坐长途车约需15个小时。","Neutral","Neutral","Neutral","Expansion"
,"再","驱蚊水和防晒霜是必备品","每天都要抹好再出门。","Neutral","Neutral","Neutral","Expansion"
"之后",,"人们聚桌吃完供品之后","使进入最激动人心的时刻――节日的高潮。","Neutral","Positive","Positive","Temporal"
"由于",,"由于这个原因","人们才把这个节日叫做“面包节”。","Neutral","Neutral","Neutral","Contingency"
"之后",,"经过长达5秒钟的自由落体之后","他背上的降落伞徐徐打开。","Neutral","Neutral","Neutral","Temporal"
,"也","墨西哥曾经创造过令人瞩目的玛雅文明","也流传下来了许多的民间传说。","Positive","Positive","Positive","Expansion"
,"曾","尤卡旦半岛的马雅山地","曾是印第安文化的发源地。","Neutral","Neutral","Neutral","Expansion"
"还",,"墨产的仙人掌还可用于饲养胭脂虫","以获得天然染料胭脂红。","Neutral","Neutral","Neutral","Expansion"
,"因为","她当然不愿意","因为她跟她姐姐如胶似漆。","Negative","Positive","Positive","Contingency"
"说",,"小伙子说","他自己就是个跳舞的。","Neutral","Neutral","Neutral","Expansion"
"但是",,"但是我的行李被放在另一辆同方向的车里了","害得我临上车到处找。","Neutral","Negative","Negative","Comparison"
"也",,"“大保肥”晚餐也有将近10元一位了","花样没有这里多。","Neutral","Negative","Negative","Comparison"
,"说","我朋友问我有没有兴趣","我说有。","Neutral","Neutral","Neutral","Expansion"
,"说","在那个聚会上","遇到一个中文说得很好的美国青年。","Neutral","Positive","Positive","Temporal"
"说",,"他说他就是靠看课本","听录音带自己学的。","Neutral","Neutral","Neutral","Expansion"
"之后",,"聚会之后是聚餐","吃各家带来的饭。","Neutral","Neutral","Neutral","Temporal"
,"还","奥斯丁中心的酒吧冷冷清清的","也许是时间还早。","Neutral","Neutral","Neutral","Contingency"
,"可是","我本来计划马上买票去瓜纳华托","可是车子都是晚上才有。","Neutral","Negative","Negative","Comparison"
,"还","企图找一个网吧","只看到一个还关门了。","Neutral","Negative","Negative","Expansion"
,"现在","墨西哥人爱用猪油","现在已经不对我的胃口了。","Neutral","Negative","Neutral","Comparison"
"说",,"我开玩笑地说：“是的","也许就是你。","Positive","Neutral","Positive","Expansion"
"说",,"”她说不行","她结婚了。","Negative","Neutral","Negative","Contingency"
,"也","这样吃着省钱","也不伤胃口。","Positive","Positive","Positive","Expansion"
,"所以","车上人不多","所以可以躺下来睡觉。","Neutral","Neutral","Neutral","Contingency"
"其实",,"市中心其实在整座山的半山腰上","山的上半部巍然凌驾于人来人往的街市上。","Neutral","Neutral","Neutral","Expansion"
"若",,"若是倒退几年","我肯定会上到山顶看一看。","Neutral","Positive","Positive","Contingency"
,"也","市场外面的街道上","也是各种摆摊的。","Neutral","Neutral","Neutral","Expansion"
,"等","五彩缤纷的墨西哥毯子","鲜花等构成一副色彩斑斓的市井图画。","Positive","Positive","Positive","Expansion"
,"另外","我在随意闲逛之中","来到另外一处市场。","Neutral","Neutral","Neutral","Expansion"
,"同样","大体上看","好像是把同样的美国商品的价格乘上10。","Neutral","Negative","Negative","Expansion"
,"也","对于美国人来说","一些商品换算成美元也不算便宜。","Neutral","Neutral","Neutral","Expansion"
,"比如","这是指大部分的非专业的雇员","比如店员。","Neutral","Neutral","Neutral","Expansion"
,"但是","街上常常可以看到讨乞的","但是大部分是墨西哥的土著印第安人。","Negative","Neutral","Negative","Expansion"
"后来",,"我后来问旅店里那个值夜的女人","她把全家人的收入都算起来。","Neutral","Neutral","Neutral","Expansion"
"也",,"也可以分期付款","使死者不至于流离失所。","Neutral","Positive","Positive","Expansion"
"因为","就","我因为吃不准时间","就没有去看。","Neutral","Neutral","Neutral","Contingency"
,"等","汽车站门口有出租车","跟机场似的排着队等着载客。","Neutral","Neutral","Neutral","Expansion"
,"而","我没有用出租","而是乘坐地铁去了我要找的旅馆。","Neutral","Neutral","Neutral","Comparison"
"只要","会","只要认识几个西班牙词","一般不会出错。","Neutral","Positive","Positive","Contingency"
"因为",,"因为太早","没有人卖票。","Neutral","Neutral","Neutral","Contingency"
,"说","问其中一个在哪里买票","他示意说可以从一个非机械的门进入。","Neutral","Neutral","Neutral","Expansion"
"后来",,"后来一想不对劲","就问别的人地铁票多少钱。","Neutral","Neutral","Neutral","Temporal"
,"或者","我要的是不分男女的集体宿舍的床位","10个美元或者100个比索一晚上。","Neutral","Neutral","Neutral","Expansion"
"以后",,"办好旅馆手续安顿下来以后","我到大教堂的附近走了一走。","Neutral","Neutral","Neutral","Temporal"
,"现在","我第一次看阿兹台克舞蹈是在加州","现在则没有了当初的感觉。","Neutral","Negative","Negative","Temporal"
,"像","从远处看","广场就像一个火箭发射场。","Neutral","Neutral","Neutral","Expansion"
"还",,"广场上还有一个演出大棚","年轻的歌手在表演歌曲。","Neutral","Neutral","Neutral","Expansion"
,"依然","原来以为圣母堂坐落在市郊","没想到这里依然是闹市区。","Neutral","Neutral","Neutral","Comparison"
"说",,"我说无所谓","这么近不去可惜了。","Neutral","Negative","Negative","Expansion"
,"还","来到圣母堂","发现人比昨天还多。","Neutral","Neutral","Neutral","Expansion"
,"也","她是素食者","我也不能吃那些猪油的东西。","Neutral","Neutral","Neutral","Expansion"
"以后",,"她走了以后","我倒有点觉得为难。","Neutral","Negative","Negative","Temporal"
,"还","她儿子瘦高挑","比她还高。","Positive","Positive","Positive","Comparison"
"介绍",,"彼此介绍了","就一块进去。","Neutral","Neutral","Neutral","Temporal"
,"并且","给她留了联系地址","并且鼓足勇气提出跟她合影留念。","Neutral","Positive","Positive","Expansion"
"最后",,"最后汽车在一个OXXO连锁店停下","半天没启动。","Neutral","Negative","Negative","Temporal"
"说",,"车上的乘客都说","叫出租吧。","Neutral","Neutral","Neutral","Expansion"
"后来",,"后来我躺在床上","看到窗户外头的月光照进来。","Neutral","Neutral","Neutral","Temporal"
,"就是说","我问司机这路车是不是走环线的","就是说最终能够转到老城去。","Neutral","Neutral","Neutral","Expansion"
"以后",,"买了票以后","顺便就在城里头各处看看一些旅游的景点。","Neutral","Neutral","Neutral","Temporal"
,"后来","这幅壁画","是后来重修大教堂的时候发现的。","Neutral","Neutral","Neutral","Expansion"
,"说","问我结婚了没有","我说一个人。","Neutral","Neutral","Neutral","Expansion"
,"也","不抽","也不喝酒。","Positive","Positive","Positive","Expansion"
"只有",,"我只有一边听","一边佯装听懂了的样子不断地点头。","Neutral","Neutral","Neutral","Expansion"
"看来",,"在我看来","这是一个很不错的人家。","Neutral","Positive","Positive","Expansion"
"看来",,"在我看来","那些检查都是走过场。","Neutral","Negative","Negative","Expansion"
"后来",,"实际上后来坐灰狗过境的时候","只经过了一道关卡。","Neutral","Neutral","Neutral","Expansion"
"说",,"有的读者说我怎么会记住一顿饭花了多少钱","未免太精细。","Neutral","Positive","Positive","Expansion"
,"又","小贴士：亡灵节与“万圣节”略有相似","又带有印第安民族的文化色彩。","Neutral","Neutral","Neutral","Expansion"
,"也","小贴士：瓜达卢佩圣母是墨西哥的守护神","这也是墨西哥最为重要的宗教节日。","Neutral","Neutral","Neutral","Expansion"
"也",,"各地教堂也都会举行仪式","庆典大约持续1个月左右。","Neutral","Neutral","Neutral","Expansion"
,"另外","酥饼类的小吃","是小记的另外一主攻方向。","Neutral","Neutral","Neutral","Expansion"
,"也","馅饼通常是烤成的","也有炸的。","Neutral","Neutral","Neutral","Expansion"
,"而","”副领事在电脑里查找着文件","而后笑道：“你对。","Neutral","Positive","Positive","Temporal"
"因此",,"因此从上次回到布市后","我们郑重为阿根廷警察正名。","Neutral","Neutral","Neutral","Temporal"
,"说","警察对文件没有太大兴趣","趴在窗口喋喋不休地说着什么。","Negative","Negative","Negative","Temporal"
"虽然","却","虽然听不懂","却能感到这次遇上了麻烦。","Negative","Negative","Negative","Comparison"
,"更","刚要反驳","先前的警察已经发话更正。","Neutral","Neutral","Neutral","Contingency"
"更",,"黑脸的让目光更阴森了一些","两手比在胸前做了个手势。","Negative","Neutral","Neutral","Expansion"
,"并且","星际假日提供给您最实惠的尼加拉瓜酒店","让您扩大视野并且享受最优惠的价格。","Positive","Positive","Positive","Expansion"
"因为","所以","因为机场位在巴西境内","所以需要护照及巴西签证。","Neutral","Neutral","Neutral","Contingency"
,"也","全国治安都很好","夜晚独自一人也可外出。","Positive","Positive","Positive","Expansion"
,"终于","逛了集市半个大圈","终于来到了集市中心――舞台表演！","Negative","Positive","Positive","Temporal"
,"而","国内是出租车司机被打劫","而这里是司机打劫乘客！","Negative","Negative","Negative","Comparison"
,"也","身边的白马已经累得没有力气动弹","可也没有睡着。","Negative","Positive","Positive","Comparison"
"说",,"这里所说的山峰","就是指米斯蒂火山。","Neutral","Neutral","Neutral","Expansion"
,"也","白马总是费尽心机为我庆祝生日","这下也不用费脑筋了。","Neutral","Neutral","Neutral","Comparison"
,"说","做不做得成是另一回事","至少可以自豪地说“我试过”。","Neutral","Positive","Positive","Comparison"
"如","就","火山灰处如流沙般松软","下山时就从这滑下去。","Neutral","Neutral","Neutral","Expansion"
"又",,"我们又往山下走了十几分钟","到了一平缓地。","Neutral","Neutral","Neutral","Temporal"
,"说","白马点头同意","说这里应该没有问题。","Positive","Positive","Positive","Expansion"
"可能",,"反正明天登山是不可能的了","我们明天早上七点钟动身下山。","Negative","Neutral","Neutral","Contingency"
,"可能","白马一听急了","“为什么登山不可能了？","Negative","Negative","Negative","Expansion"
,"也","”丢下生病的他","我也不安。","Negative","Negative","Negative","Expansion"
,"也","我跌跌撞撞费力地走着攀着","心里不禁也窝着火。","Negative","Negative","Negative","Expansion"
"尽管","但","尽管他没有向导我的每一步","但至少他引导了我的大方向。","Negative","Positive","Positive","Comparison"
,"也","月光如水","米斯蒂火山也似沉沉入睡。","Neutral","Neutral","Neutral","Expansion"
"既然","也","既然大家都这么艰难地坚持着","我也没有道理不坚持下来。","Positive","Positive","Positive","Contingency"
,"就算","谁触到了这个十字架","谁就算真正到顶了。","Neutral","Neutral","Neutral","Contingency"
"说",,"胡安在一旁说","她是从3800米处走来的。","Neutral","Neutral","Neutral","Expansion"
,"又","大家都“哇”起来","又鼓起掌来。","Positive","Positive","Positive","Expansion"
,"也","今天能见度不错","峰顶的景观也不错。","Positive","Positive","Positive","Expansion"
"因而",,"“白色之城”因而得名","这在全世界是独一无二的。","Positive","Positive","Positive","Expansion"
,"还","在米斯蒂山顶","最让人惊心动魄的还是那巨大的火山口。","Neutral","Neutral","Neutral","Expansion"
"如果",,"如果有个滑板","应该是很过瘾的沙丘滑雪（滑沙？","Neutral","Positive","Positive","Contingency"
,"幸好","这所房子看起来有点阴森","幸好黄色的粉刷冲淡了一点不吉祥的味道。","Negative","Positive","Neutral","Comparison"
,"因此","就业人员的月收入一般为一二百元","因此想到苏里南去发财是不现实的。","Neutral","Negative","Negative","Expansion"
,"也","苏里南没有高水平的大学","教育水平也不高。","Negative","Negative","Negative","Expansion"
,"因此","牙买加岛东北部的雨量特别充沛","因此岩石层中就储有大量的清水。","Neutral","Neutral","Neutral","Contingency"
"而",,"当岩层受到压力挤压而出现缺口时","便形成了一道道清泉。","Neutral","Neutral","Neutral","Temporal"
,"等","牙买加有产量居世界第二的铝土矿","出产香蕉、甘蔗、咖啡、可可等热带水果。","Positive","Neutral","Positive","Expansion"
"说",,"忽又听她说：“我的家对你是永远开放的","你到这里永远是受欢迎的。","Positive","Positive","Positive","Expansion"
"接着",,"接着来了五分钟的solo","那真是我所能享受到的最至高无上的享受啊。","Neutral","Positive","Positive","Expansion"
"但",,"但拍手拍手掌的不同部位","拍的不同节奏。","Neutral","Neutral","Neutral","Expansion"
,"也","拍不同部位出来的掌声有不同的音高","形成了和声；拍的节奏不同也互相应和。","Neutral","Neutral","Neutral","Expansion"
"也",,"这也算是我的一次惊艳吧","一次与音乐的狭路相逢。","Positive","Neutral","Positive","Expansion"
,"说","有外国护照的第一次入境不用签证","就说旅游就行。","Neutral","Neutral","Neutral","Expansion"
,"还","白天ZONAROSA有很多商店卖纪念品","还有个大市场专卖纪念品。","Neutral","Neutral","Neutral","Expansion"
"所以",,"所以在巴西开车","千万不能开窗。","Neutral","Negative","Negative","Expansion"
,"更","在逛东方街时","我们更是一个个挨在一起。","Neutral","Neutral","Neutral","Temporal"
"以后",,"只是到了上个世纪六七十年代以后","巴西的经济进入起飞时期。","Neutral","Positive","Positive","Temporal"
,"如","我们去的时候","教堂内外已是人流如潮。","Neutral","Neutral","Neutral","Temporal"
,"像","在圣保罗的这些所观所行","就像一个巨大的郁结堵在我们的心头。","Neutral","Neutral","Neutral","Expansion"
"也",,"喜爱冲浪的游客也可以在此一显身手","每年那里吸引着来自四面八方的冲浪爱好者。","Positive","Positive","Positive","Expansion"
"说",,"都说圣佩德罗是个潜水胜地","果然不虚此名。","Positive","Positive","Positive","Expansion"
,"但","造访洞穴是很流行的旅游活动","但一定要由导游带着。","Positive","Neutral","Neutral","Comparison"
,"像","在阿根廷和乌拉圭之间","拉普拉塔河像楔子一般插入南美大陆。","Neutral","Neutral","Neutral","Expansion"
,"也","城中占地16公顷的建筑物风格各异","布局也很奇特。","Neutral","Positive","Positive","Expansion"
"曾",,"这里曾是爱尔兰海军上将威廉・布朗的宅邸","他是乌拉圭独立战争中的英雄。","Neutral","Positive","Positive","Expansion"
,"曾","自从17世纪末修建以来","曾多次被毁。","Neutral","Negative","Negative","Temporal"
,"当时","最严重的一次损坏发生在1823年","当时装炸药的圣器室爆炸了。","Neutral","Negative","Negative","Temporal"
"虽然","还是","虽然经过修复","教堂还是失去了原有建筑的统一风格。","Positive","Negative","Negative","Comparison"
"由于",,"由于人种混杂、肤色各异","该城素有小联合国之称。","Neutral","Neutral","Neutral","Contingency"
"但",,"但遗憾的是没有象加勒比其他地区一样的海滩","旅游业不发达。","Negative","Negative","Negative","Contingency"
,"还","另：本人2003年去了一趟苏里南","发现那里还算民风淳朴。","Neutral","Positive","Positive","Expansion"
,"其次","当地最著名的菜肴是欧洲后裔式的局龙虾","其次是浓汤烩龙虾(callaloo)。","Neutral","Neutral","Neutral","Expansion"
"等",,"１７世纪英、法、荷等国开始侵占该岛","均遭当地居民的抵抗。","Neutral","Neutral","Neutral","Comparison"
,"其次","农业在国民经济中占主要地位","其次是制造业和旅游业。","Neutral","Neutral","Neutral","Expansion"
"近年",,"近年来","制造业和旅游业发展较快。","Neutral","Neutral","Neutral","Expansion"
,"但","当地产品看起来能控制市场","但主要原因是进口商品不愿意进入这一市场。","Neutral","Negative","Neutral","Comparison"
,"又","马丘比丘被誉为“空中城市”","又有印加帝国“失落的都城”之称。","Positive","Positive","Positive","Expansion"
,"说","{1}智利官方语言为西班牙语","部分人会说英语。","Neutral","Neutral","Neutral","Expansion"
,"或","{6}税费：任何消费要加18%的税","一般在购物或消费过程中已加入。","Neutral","Neutral","Neutral","Expansion"
,"更","{7}全球通手机可使用","建议购当地电话卡更划算。","Neutral","Positive","Neutral","Expansion"
"等",,"酒店不备个人洗漱用品、拖鞋等","游客请自备。","Negative","Negative","Negative","Contingency"
"因为",,"因为随着设备的老化","国家必须投入大笔的资金维修设备。","Negative","Negative","Negative","Contingency"
,"并","查韦斯正在推行的国有化政策会吓跑国外投资","并会抑制国内投资者。","Negative","Negative","Negative","Temporal"
,"又","我正狐疑","他又一指我头顶。","Neutral","Neutral","Neutral","Temporal"
,"或","采摘时选择恰到好处的成熟的咖啡豆非常重要","未成熟或熟透了都会影响咖啡的质量。","Neutral","Neutral","Neutral","Expansion"
,"然后","需要时拿出来焙炒","然后磨成粉末。","Neutral","Neutral","Neutral","Temporal"
,"也","蓝山咖啡能够保持今天的极品地位","也与当地政府限产保质的政策有关。","Positive","Positive","Positive","Contingency"
"因为","就","牙买加并没有因为蓝山咖啡出名","就不顾质量大量生产。","Neutral","Negative","Positive","Contingency"
,"说","-“欢迎来到天堂的一角","”傅乐仁微笑着对我说。","Neutral","Positive","Positive","Expansion"
,"等","到达圣卢西亚镇时","傅乐仁和他的同事约瑟夫已经等在那里。","Neutral","Neutral","Neutral","Temporal"
"还是",,"不管是在南非还是中国","这些教训已经太多太多。","Neutral","Negative","Negative","Expansion"
,"也","它是尼加拉瓜的象征","也是游客必到之地。","Neutral","Neutral","Neutral","Expansion"
"曾",,"马萨亚火山1927年曾发生过一次大爆发","给附近的咖啡园造成严重损失。","Neutral","Negative","Negative","Expansion"
"由于",,"由于长满了植物","它们大都呈翠绿色。","Neutral","Neutral","Neutral","Contingency"
,"还是","置身于如此悠闲的世界","我几度怀疑自己是身在欧洲还是南美。","Positive","Neutral","Positive","Contingency"
,"还","街道两旁的楼房被涂得花花绿绿","墙壁上还有许多阿根廷艺人的浮雕作品。","Neutral","Neutral","Neutral","Expansion"
"不但","更","阿根廷足球不但使本国球迷热血沸腾","更让世界球迷大饱眼福。","Positive","Positive","Positive","Expansion"
,"但","有人告诫我们观看现场比赛是有危险的","但我们并不后悔这么做。","Negative","Positive","Positive","Comparison"
,"却","时间无声地流逝","却丝毫没有冲淡人们对她的怀念。","Negative","Positive","Positive","Comparison"
"为了",,"为了不浪费这些东西","上帝就将它们留在地球的一个角落里。","Positive","Neutral","Neutral","Contingency"
,"因为","危地马拉的提卡尔是一个无法抗拒的召唤","因为它是代表整个玛雅文明的中心。","Neutral","Neutral","Neutral","Contingency"
,"也","这座64米高的神庙是玛雅地区最高的建筑","也是《星球大战一》的拍摄地。","Positive","Positive","Positive","Expansion"
,"终于","下午3点","我终于回到了起点。","Neutral","Positive","Positive","Temporal"
,"也","“巴西就在眼前","彩虹也来迎接我们了！","Neutral","Positive","Positive","Expansion"
,"但","有些品种和我们这里的很相似","但并不完全相同。","Neutral","Neutral","Neutral","Comparison"
,"还","在这个国家自然公园内","还生长着一种寄生树。","Neutral","Neutral","Neutral","Expansion"
,"也","圣保罗是巴西的第一大城市","也是一座极富现代化特色的大都市。","Positive","Positive","Positive","Expansion"
,"或","旅游业收入占巴哈马国民生产总值的50%","有半数的劳动力直接或间接受雇于旅游业。","Neutral","Neutral","Neutral","Expansion"
,"而","伊鲁萨拉岛长达110英里","多年来是英国王室一个浪漫而隐蔽的居所。","Neutral","Positive","Positive","Expansion"
,"曾","1999年","爱德华王子曾在这里向索菲小姐求婚。","Neutral","Neutral","Neutral","Temporal"
,"但","巴哈马实行道路左行驾驶制度","但绝大多数的车辆驾驶位置都在左手位。","Neutral","Neutral","Neutral","Comparison"
"但",,"但当你喘着粗气俯瞰丛林时","忽然发现：一切疲惫都是超值的。","Neutral","Positive","Positive","Comparison"
,"现在","占地60多平方公里的提卡尔国家公园","现在是成百上千种动植物的家。","Neutral","Neutral","Neutral","Expansion"
,"等","为代表的“音调”派","他的代表作有《痛苦》、《愿望》等诗集。","Neutral","Neutral","Neutral","Expansion"
,"还","很多人不用催促","还利用休息时间自己“加班”。","Positive","Neutral","Positive","Expansion"
"当时",,"当时从美洲西海岸通往欧洲的船只","都须经过美洲南端的麦哲伦海峡。","Neutral","Neutral","Neutral","Expansion"
"还",,"还有体育和娱乐场所","周围有一个公园和一个热带植物园。","Positive","Positive","Positive","Expansion"
"以后",,"左派成立30多年以后第一次执政","这是乌拉圭政治史上的重大转变。","Neutral","Neutral","Neutral","Temporal"
"曾",,"2001年曾一度降至3.59%","为历史最低。","Neutral","Negative","Negative","Expansion"
,"也","如同世界上大多数国家那样","乌拉圭人在90年代也进入了计算机时代。","Neutral","Neutral","Neutral","Expansion"
,"曾","我认识的一位乌拉圭青年恩佐","曾应女同学贝蒂之邀到她家中做客。","Neutral","Neutral","Neutral","Expansion"
,"并","1880年在未改变外观的情况下重修","并装备了后膛火炮。","Neutral","Neutral","Neutral","Expansion"
,"以致","多进口商经手商品繁杂","以致效益甚差。","Negative","Negative","Negative","Contingency"
,"或","50支","或烟草半磅。","Neutral","Neutral","Neutral","Expansion"
,"也","乌拉圭国会大厦是乌拉圭规模最大的建筑物","也是最能充分展示乌雕塑艺术的场所。","Positive","Positive","Positive","Expansion"
,"曾","在乌独立史上起过重要作用","曾先后三次抵御外敌入侵。","Neutral","Neutral","Neutral","Expansion"
,"也","）萨市是全国第二大城市","也是乌北部内地文化中心。","Positive","Positive","Positive","Expansion"
,"也","被称为Cochanc的迷你形黄金加工品","也有品质不错的。","Neutral","Positive","Positive","Expansion"
,"也","特产品中","Ram酒也很有名。","Neutral","Positive","Positive","Expansion"
,"再","交通:先飞巴黎","再乘巴黎专机到达首都加拉加斯。","Neutral","Neutral","Neutral","Temporal"
,"但","住宿:委内瑞拉景区及首都住宿设施完善","但价格相对较高。","Positive","Negative","Negative","Comparison"
,"也","这是附近最大的一个岛","也是游客最多的岛。","Positive","Positive","Positive","Expansion"
,"更","木瓜甜食是委内瑞拉人很爱吃的一种甜食","圣诞节更不可少。","Positive","Positive","Positive","Expansion"
,"且","委内瑞拉旅馆房间很容易找","且各种价位都有。","Positive","Positive","Positive","Expansion"
,"也","市内有许多古建筑和城堡","也耸立着很多现代化建筑和摩天大楼。","Neutral","Neutral","Neutral","Expansion"
,"也","“博利瓦尔中心”是国家各政府部门的办公楼","也是全市最繁华的地区。","Neutral","Positive","Positive","Expansion"
,"并","这座130平方公里的古城有着完美的布局","并被认为是玛雅文明的心脏地带。","Positive","Positive","Positive","Expansion"
,"像","站在64米高的4号金字塔的顶端","就像站在了城市的摩天楼上。","Neutral","Neutral","Neutral","Expansion"
,"也","除了提卡尔的玛雅古迹外","图鲁姆(Tulum)也相当值得一看。","Neutral","Positive","Positive","Expansion"
"由于",,"玛雅遗址旅行由于地处雨林深处","最好找专业的向导带路。","Neutral","Neutral","Neutral","Contingency"
"为了",,"为了省时省力","我们选择收费高速。","Positive","Neutral","Neutral","Contingency"
"还是",,"还是LG最先明白过来","我们在逆行！","Positive","Negative","Negative","Expansion"
